"43","40","1190","2023-05-24 09:49:43","91","6","true","628"
"44","58","543","2022-04-10 00:52:01","17","9","true","771"
"45","54","1544","2023-07-02 09:54:08","82","8","true","518"
"46","95","342","2022-07-15 10:54:03","65","5","false","367"
"47","61","1783","2022-10-25 03:48:18","22","10","true","419"
"48","66","1451","2020-09-18 12:19:21","14","10","false","372"
"49","55","1986","2022-05-18 02:01:21","6","1","false","905"
"50","22","1447","2022-01-07 10:46:44","91","10","true","611"
"51","76","1025","2021-07-18 15:17:51","65","10","false","639"
"52","63","656","2021-12-18 05:31:19","85","4","false","579"
"53","85","826","2023-02-11 10:51:20","67","4","false","971"
"54","58","1559","2021-11-27 10:10:22","28","9","true","151"
"55","11","1329","2021-08-18 02:32:12","80","9","false","979"
"56","67","1435","2023-06-07 18:58:50","11","1","false","970"
"57","56","1601","2023-09-21 21:02:44","4","5","false","573"
"58","36","39","2023-06-04 04:47:55","51","9","false","847"
"59","89","751","2020-03-25 00:40:40","13","1","true","588"
"60","45","911","2021-08-10 11:28:04","62","2","false","558"
"61","68","683","2021-08-17 23:41:13","44","9","false","907"
"62","16","986","2022-03-12 07:40:35","87","6","false","209"
"63","20","1394","2022-11-21 23:14:46","55","8","true","752"
"64","83","184","2022-02-14 21:10:34","7","6","false","419"
"65","50","549","2020-09-22 03:04:57","51","3","true","34"
"66","74","939","2021-05-04 15:50:16","15","5","true","273"
"67","17","1350","2023-04-01 00:21:31","92","5","false","758"
"68","80","727","2021-05-15 02:24:08","8","10","true","107"
"69","73","345","2020-06-28 20:57:58","76","8","false","317"
"70","48","1249","2022-02-07 09:59:52","54","3","true","413"
"71","8","964","2023-04-26 04:11:05","35","6","true","199"
"72","43","1410","2023-05-03 03:27:50","94","8","false","938"
"73","37","415","2020-10-05 10:08:55","89","3","false","282"
"74","43","727","2023-03-16 09:05:20","90","2","true","612"
"75","39","725","2023-10-07 09:08:51","45","5","true","454"
"76","14","1106","2022-09-05 15:04:27","51","10","false","378"
"77","58","1384","2020-02-23 16:41:36","6","6","false","183"
"78","58","1792","2020-12-14 23:00:52","56","1","false","709"
"79","58","1209","2021-05-24 04:31:36","49","7","false","863"
"80","29","1381","2023-06-26 02:51:30","66","4","false","647"
"81","13","1692","2022-03-26 16:49:20","74","10","true","655"
"82","68","2000","2020-02-09 17:51:07","47","4","true","591"
"83","22","1599","2022-12-05 09:47:24","94","7","true","507"
"84","76","1398","2020-08-04 10:35:53","51","2","true","522"
"85","20","1614","2022-02-08 09:28:51","58","6","true","887"
"86","12","834","2021-06-15 15:56:37","51","2","false","58"
"87","87","1537","2022-02-26 22:35:53","59","8","true","880"
"88","97","319","2020-06-27 16:02:37","3","5","true","844"
"89","67","128","2021-04-29 10:17:53","91","8","false","589"
"90","2","90","2020-11-28 16:34:14","29","4","false","389"
"91","66","1084","2020-02-14 09:47:24","52","3","false","75"
"92","35","1302","2023-11-11 04:56:48","53","8","true","904"
"93","2","41","2020-05-22 10:37:28","23","9","true","957"
"94","83","1075","2020-02-22 12:34:27","71","1","true","920"
"95","66","1103","2022-05-24 02:22:10","18","1","false","786"
"96","95","951","2020-09-11 08:34:46","62","9","false","427"
"97","24","440","2023-11-07 00:27:44","53","4","true","773"
"98","8","1028","2021-02-13 00:42:46","85","10","false","841"
"99","32","862","2020-08-15 14:31:49","49","5","true","959"
"100","18","869","2022-12-13 08:12:24","33","8","false","913"
"101","21","49","2023-04-21 18:00:28","4","4","true","127"
"102","2","1306","2022-11-14 00:54:24","97","8","true","680"
"103","90","1025","2022-08-17 08:18:34","16","10","true","699"
"104","48","1965","2023-11-06 16:41:31","42","8","true","52"
"105","17","1559","2021-12-30 09:34:09","31","1","true","219"
"106","29","1537","2022-09-29 17:57:22","48","9","true","782"
"107","59","98","2020-04-06 16:40:22","48","8","true","329"
"108","28","165","2020-09-09 01:02:05","45","8","true","335"
"109","78","1716","2021-05-17 22:35:44","28","1","false","82"
"110","58","1216","2020-05-10 07:34:07","63","10","true","874"
"111","32","146","2023-06-28 13:20:01","93","10","true","587"
"112","41","458","2023-06-01 12:27:48","20","1","false","991"
"113","33","89","2020-10-15 06:54:36","46","5","false","484"
"114","17","458","2020-02-26 17:03:49","57","9","true","521"
"115","78","1619","2021-01-13 21:33:49","43","3","true","846"
"116","10","1780","2022-11-27 21:14:21","64","7","true","462"
"117","82","472","2020-11-03 01:54:57","43","7","false","947"
"118","42","1244","2022-10-05 16:55:23","36","7","false","66"
"119","37","1196","2023-04-21 09:03:27","62","5","true","839"
"120","89","701","2023-10-10 08:22:33","65","5","false","949"
"121","94","660","2021-08-01 19:57:16","87","1","true","923"
"122","75","1215","2022-03-09 03:50:40","96","3","true","921"
"123","56","1196","2020-04-12 01:00:47","35","9","false","173"
"124","43","401","2023-11-14 12:12:29","14","6","true","627"
"125","9","1906","2021-01-26 22:42:18","93","9","false","407"
"126","28","1343","2020-03-13 19:18:50","27","2","true","846"
"127","80","147","2022-03-16 14:14:21","20","10","false","186"
"128","43","475","2020-05-30 11:02:38","67","7","false","990"
"129","37","381","2023-08-18 06:46:05","1","1","false","63"
"130","7","875","2020-02-10 21:54:02","55","9","false","678"
"131","90","895","2023-06-29 23:18:06","2","2","true","964"
"132","53","443","2021-12-23 17:40:47","73","1","true","434"
"133","76","1851","2020-01-23 07:56:26","26","6","true","479"
"134","41","1904","2023-03-10 13:10:02","27","7","false","523"
"135","63","1756","2022-03-01 15:49:49","3","5","true","153"
"136","13","1741","2020-04-15 19:10:07","86","3","false","184"
"137","62","242","2021-11-09 14:11:37","2","8","false","547"
"138","43","89","2023-08-27 03:40:14","21","7","true","704"
"139","67","1302","2023-03-16 14:11:46","88","9","true","494"
"140","57","519","2020-08-30 18:37:00","1","2","true","86"
"141","72","727","2020-09-12 14:05:17","56","2","false","661"
"142","45","595","2020-07-22 03:10:07","66","7","false","387"
"143","47","1693","2023-01-09 10:01:25","69","1","true","866"
"144","57","462","2020-10-15 09:25:00","39","7","true","652"
"145","52","975","2023-04-06 09:38:01","7","2","true","51"
"146","45","1753","2022-05-29 22:22:33","99","9","false","229"
"147","25","1519","2020-07-23 00:49:15","21","7","true","609"
"148","9","1127","2021-11-03 21:19:59","28","2","true","338"
"149","37","824","2021-08-20 01:46:01","7","10","false","312"
"150","57","1085","2021-09-10 21:19:32","23","5","true","254"
"151","0","852","2020-05-28 14:41:43","69","7","false","878"
"152","53","473","2020-10-16 04:56:23","29","6","false","500"
"153","54","162","2022-09-03 07:10:36","89","2","true","557"
"154","63","580","2021-10-12 18:16:13","91","9","true","313"
"155","18","110","2022-05-31 21:09:11","79","5","true","202"
"156","89","1215","2023-02-18 05:03:46","65","5","false","99"
"157","24","1433","2020-06-08 05:22:53","67","8","false","152"
"158","67","1221","2020-09-20 08:29:17","46","10","true","167"
"159","59","692","2021-01-13 05:27:07","89","5","true","827"
"160","9","409","2020-04-06 02:26:45","90","3","true","227"
"161","30","820","2020-10-21 00:04:21","92","5","true","442"
"162","1","483","2021-12-07 07:51:04","22","1","false","993"
"163","79","963","2021-03-23 14:20:46","31","10","false","311"
"164","17","203","2020-05-20 10:10:04","93","2","false","231"
"165","92","234","2020-02-25 10:00:47","24","10","false","585"
"166","92","1348","2022-04-10 01:38:37","22","5","false","312"
"167","13","1550","2020-09-12 20:03:07","87","4","true","423"
"168","65","526","2021-03-13 09:40:58","48","2","true","11"
"169","4","573","2021-03-11 21:02:08","60","9","false","683"
"170","6","1797","2020-08-12 12:36:22","53","3","true","772"
"171","60","977","2021-06-03 23:51:38","76","7","true","909"
"172","19","215","2021-09-24 11:35:16","37","5","true","436"
"173","61","84","2021-12-02 04:07:51","1","6","true","228"
"174","83","884","2020-06-21 16:39:38","23","4","false","782"
"175","29","957","2020-11-23 14:01:20","47","6","false","392"
"176","54","380","2020-04-07 20:03:14","30","9","false","273"
"177","55","207","2021-05-13 02:24:38","36","7","false","726"
"178","86","1515","2021-09-28 11:08:30","29","9","false","439"
"179","58","935","2020-11-16 19:44:39","27","4","false","340"
"180","99","939","2022-11-24 07:49:49","61","4","true","595"
"181","67","146","2020-01-07 18:33:10","39","9","true","91"
"182","9","1998","2022-02-15 22:44:40","83","5","false","703"
"183","84","1900","2020-08-12 15:16:40","88","6","true","594"
"184","88","635","2020-03-23 17:30:19","17","4","true","579"
"185","31","1554","2022-11-20 07:30:12","30","8","false","238"
"186","53","694","2022-09-18 01:19:36","20","9","true","224"
"187","70","846","2021-09-06 02:25:44","10","1","true","813"
"188","7","1524","2021-12-01 15:08:07","49","6","true","728"
"189","21","1377","2020-05-24 10:13:41","80","1","false","715"
"190","56","183","2020-05-25 15:31:18","85","4","true","76"
"191","9","1384","2022-06-09 07:52:24","29","3","true","897"
"192","12","90","2020-02-22 19:41:57","96","4","false","159"
"193","34","1476","2021-07-08 16:35:31","46","8","false","338"
"194","64","292","2023-11-08 16:01:29","8","1","true","550"
"195","7","725","2023-01-04 12:22:26","27","6","false","342"
"196","87","1347","2022-11-28 13:59:38","96","1","true","46"
"197","57","391","2021-09-17 11:40:33","44","4","true","288"
"198","15","752","2021-11-10 13:51:29","16","10","false","186"
"199","83","1860","2022-05-13 22:23:43","76","2","true","169"
"200","90","820","2023-03-13 03:16:51","2","3","true","97"
"201","60","819","2020-11-11 22:00:57","92","6","true","483"
"202","47","1778","2023-02-08 23:01:07","85","6","true","435"
"203","41","353","2023-03-15 10:46:45","21","9","false","149"
"204","67","1692","2021-06-18 08:57:06","87","2","true","524"
"205","70","150","2023-06-26 00:00:43","31","3","true","712"
"206","11","1693","2021-01-15 19:48:24","51","6","true","968"
"207","95","965","2022-11-11 23:38:37","68","6","true","469"
"208","48","25","2022-11-22 08:52:27","89","1","false","305"
"209","71","1726","2020-02-12 18:35:09","77","1","false","916"
"210","21","1886","2020-10-23 12:07:22","89","10","false","462"
"211","34","1256","2023-08-30 18:39:29","99","3","false","800"
"212","74","1962","2021-03-08 21:37:51","83","4","false","126"
"213","63","519","2022-02-17 08:52:09","32","10","false","699"
"214","71","1369","2023-10-06 17:29:46","94","2","true","998"
"215","0","277","2020-10-25 21:23:22","77","5","false","393"
"216","97","983","2023-12-05 04:59:07","82","9","true","571"
"217","76","1857","2023-03-31 00:09:03","50","7","false","452"
"218","80","1788","2023-12-09 12:15:09","13","7","true","96"
"219","29","709","2022-11-09 18:06:05","62","6","true","459"
"220","54","1659","2021-08-26 19:38:09","3","5","false","251"
"221","54","782","2020-04-28 22:44:39","7","6","false","438"
"222","95","467","2020-04-29 10:40:42","5","4","false","592"
"223","27","1983","2022-06-02 07:26:17","23","9","false","733"
"224","23","1044","2021-03-31 00:52:41","52","1","false","494"
"225","69","1797","2021-07-01 14:05:06","93","1","true","676"
"226","92","853","2023-09-22 11:28:25","21","6","true","776"
"227","44","1652","2023-04-16 15:45:22","58","6","true","999"
"228","63","1793","2021-11-28 17:02:17","61","5","false","759"
"229","75","1471","2021-01-08 08:20:33","59","5","true","556"
"230","20","435","2022-07-29 02:48:47","59","2","true","167"
"231","45","1332","2022-03-30 21:46:54","82","1","true","84"
"232","92","1756","2022-01-02 03:02:58","81","10","true","445"
"233","6","353","2021-01-31 06:57:57","93","10","false","359"
"234","37","1726","2021-07-30 18:23:05","97","4","false","69"
"235","32","391","2021-02-23 02:30:52","48","3","false","558"
"236","61","1614","2022-11-16 17:04:02","15","4","false","41"
"237","86","446","2020-01-24 18:27:07","15","1","false","950"
"238","93","1140","2020-04-12 11:08:06","60","5","true","588"
"239","60","1302","2023-06-06 19:46:57","78","3","false","728"
"240","77","1327","2023-09-08 18:46:12","19","7","false","118"
"241","58","391","2021-01-14 12:34:30","86","5","false","660"
"242","40","1453","2022-02-20 12:29:24","37","5","false","475"
"243","35","78","2020-03-01 01:16:31","11","7","false","31"
"244","39","780","2021-03-12 15:35:27","72","10","true","574"
"245","0","291","2023-12-06 17:59:38","65","1","false","661"
"246","41","471","2020-09-29 15:31:06","72","3","true","199"
"247","1","1327","2020-03-05 07:19:08","74","9","true","886"
"248","95","782","2020-10-20 22:00:50","47","6","true","135"
"249","16","1656","2022-06-27 01:36:12","9","1","true","36"
"250","19","800","2023-04-12 14:19:40","74","6","true","51"
"251","43","473","2020-01-22 21:37:21","71","4","true","802"
"252","63","1289","2021-05-17 18:26:52","43","9","true","335"
"253","37","1692","2022-07-31 00:54:40","19","9","false","202"
"254","63","1458","2022-07-16 06:43:46","55","5","true","117"
"255","42","1803","2022-09-15 17:33:21","5","1","false","203"
"256","31","1280","2022-01-13 21:28:38","11","3","false","59"
"257","58","528","2022-01-19 01:41:41","93","7","true","272"
"258","19","991","2021-03-13 22:48:11","36","6","true","704"
"259","49","1993","2023-11-08 03:43:57","25","7","false","323"
"260","96","613","2021-03-16 08:55:17","70","6","true","783"
"261","33","1286","2021-08-23 12:51:01","87","1","false","42"
"262","95","49","2022-11-03 05:15:50","19","9","false","62"
"263","15","264","2020-11-13 04:17:03","38","9","true","879"
"264","42","541","2020-03-05 08:21:34","87","8","false","198"
"265","94","1721","2022-12-15 06:50:01","88","7","false","214"
"266","20","1265","2020-10-08 02:42:34","31","2","true","565"
"267","70","1533","2020-06-13 00:51:03","6","9","true","663"
"268","44","47","2023-07-06 04:16:49","78","9","false","438"
"269","12","942","2023-01-01 21:26:12","75","5","false","285"
"270","76","1258","2023-12-08 01:17:31","87","5","true","745"
"271","21","1263","2022-05-26 16:35:09","49","7","true","484"
"272","67","264","2020-10-21 16:43:33","90","4","true","206"
"273","50","486","2022-09-18 18:11:18","6","10","false","958"
"274","44","48","2020-06-21 11:51:16","2","4","false","645"
"275","69","1571","2021-10-03 11:24:45","43","5","true","17"
"276","18","1703","2023-01-27 01:06:53","72","2","false","563"
"277","0","1324","2020-05-12 16:01:02","77","9","false","261"
"278","22","547","2020-11-30 23:09:18","20","1","true","946"
"279","74","1983","2020-10-20 23:39:00","45","8","true","865"
"280","75","1834","2020-08-05 07:38:52","76","2","false","29"
"281","64","862","2023-10-27 07:37:41","2","10","true","518"
"282","41","371","2023-03-07 07:09:06","83","6","false","607"
"283","30","425","2021-11-29 11:01:08","76","9","true","684"
"284","76","1738","2022-07-06 22:16:04","77","6","false","920"
"285","59","1856","2022-01-19 08:14:23","63","9","true","953"
"286","70","449","2022-06-06 02:06:44","40","7","false","510"
"287","84","1956","2021-06-29 16:40:39","72","1","false","930"
"288","93","859","2022-11-13 12:18:10","18","10","false","25"
"289","46","1787","2020-03-26 05:31:25","1","9","true","984"
"290","25","1575","2022-08-13 14:14:51","6","7","true","770"
"291","93","1739","2020-04-18 02:50:16","31","3","false","689"
"292","5","166","2022-09-14 12:04:30","56","4","true","63"
"293","82","752","2023-04-27 04:07:54","49","8","false","722"
"294","12","957","2020-07-06 01:40:37","4","7","true","969"
"295","30","1259","2021-10-16 10:17:08","20","8","false","441"
"296","51","83","2020-11-29 03:38:39","61","7","false","972"
"297","83","1209","2022-02-11 15:26:14","31","8","true","869"
"298","94","1961","2023-03-12 15:46:59","56","3","false","116"
"299","24","1477","2023-03-24 15:59:23","68","4","false","116"
"300","0","1209","2020-10-05 21:18:01","52","9","false","356"
"301","52","508","2023-12-03 20:54:42","81","3","false","866"
"302","92","1435","2022-05-13 06:56:56","15","10","true","919"
"303","16","905","2020-12-26 21:01:12","24","2","true","832"
"304","13","258","2022-11-08 18:01:10","87","6","true","620"
"305","56","1070","2023-10-02 16:06:06","60","2","false","645"
"306","24","323","2022-08-31 03:13:08","62","2","true","815"
"307","29","1336","2022-05-01 02:08:09","32","8","true","945"
"308","11","80","2021-05-28 17:16:43","43","5","false","723"
"309","20","757","2023-03-01 17:45:03","42","6","false","80"
"310","97","49","2023-09-30 09:31:29","41","9","true","903"
"311","22","874","2022-10-11 11:21:11","86","3","false","906"
"312","52","743","2021-06-19 17:26:55","4","6","true","315"
"313","91","1216","2021-05-16 18:16:52","0","8","true","575"
"314","11","1986","2021-04-21 16:02:10","5","10","true","772"
"315","80","589","2020-12-25 18:28:17","86","10","true","143"
"316","9","345","2021-04-24 01:35:44","8","3","true","494"
"317","89","489","2022-11-01 03:40:09","22","1","true","763"
"318","17","1170","2023-12-06 05:45:02","56","2","true","839"
"319","26","1624","2020-08-05 11:57:32","50","8","true","912"
"320","5","1260","2021-10-14 05:58:48","28","10","false","250"
"321","97","1973","2021-07-30 18:14:10","24","1","true","730"
"322","41","379","2022-03-11 13:59:11","7","9","false","919"
"323","1","1154","2020-08-19 00:28:51","32","3","false","891"
"324","43","1738","2022-05-18 09:00:05","40","4","true","435"
"325","74","154","2021-02-28 05:28:34","36","10","false","602"
"326","83","52","2021-04-01 16:43:09","35","7","false","545"
"327","49","1955","2022-11-29 04:58:52","41","10","true","655"
"328","83","515","2023-06-11 07:57:34","11","5","true","714"
"329","50","1839","2023-07-31 02:20:24","10","9","true","312"
"330","41","1756","2023-03-24 18:31:04","88","3","true","343"
"331","7","394","2023-09-18 22:24:10","59","7","true","765"
"332","5","932","2020-06-25 02:48:03","68","9","false","296"
"333","92","1950","2022-01-06 15:13:13","41","6","false","619"
"334","79","895","2022-07-01 21:12:07","32","8","true","869"
"335","62","1509","2023-03-08 17:45:22","52","2","false","147"
"336","72","715","2023-01-06 00:48:07","44","4","true","662"
"337","85","846","2020-12-22 19:30:08","63","8","true","519"
"338","23","1901","2022-07-26 01:44:55","54","7","true","112"
"339","23","1282","2020-11-21 01:20:13","13","2","true","148"
"340","84","1096","2020-01-15 12:36:22","23","6","true","997"
"341","80","1277","2021-11-24 13:36:38","98","6","true","469"
"342","19","190","2020-02-11 00:55:42","90","2","false","95"
"343","30","262","2020-01-30 20:31:49","25","8","true","931"
"344","14","1955","2021-03-29 10:08:59","36","3","true","427"
"345","22","1803","2020-01-25 23:20:56","3","8","true","171"
"346","44","1694","2023-01-12 11:53:48","53","5","false","182"
"347","17","1523","2021-01-03 02:17:04","65","8","true","819"
"348","83","782","2020-07-20 09:01:34","26","2","true","906"
"349","26","1639","2021-10-11 02:54:09","42","4","false","659"
"350","6","1397","2020-09-27 17:49:50","58","6","true","129"
"351","48","1750","2021-02-04 02:15:19","97","8","false","988"
"352","25","1894","2021-12-25 13:03:54","93","5","true","618"
"353","81","429","2022-12-23 19:53:24","34","3","false","392"
"354","64","1942","2021-07-18 23:16:31","73","3","false","822"
"355","32","158","2021-10-08 00:54:28","95","5","true","247"
"356","47","621","2022-06-18 06:41:14","67","5","true","249"
"357","36","1720","2021-08-13 20:36:03","32","7","false","245"
"358","41","490","2022-06-21 14:36:50","76","6","false","441"
"359","99","1037","2021-11-11 09:41:51","9","3","false","230"
"360","22","425","2023-10-05 19:59:19","37","9","false","135"
"361","38","389","2023-03-01 12:35:05","33","3","true","582"
"362","94","1906","2022-08-19 11:47:44","85","1","true","641"
"363","65","1374","2021-10-12 14:32:07","96","6","true","81"
"364","80","89","2021-01-29 18:06:11","56","7","false","638"
"365","45","558","2022-07-22 10:19:19","23","3","true","980"
"366","7","1414","2023-06-25 17:58:13","89","1","false","554"
"367","84","733","2022-09-26 20:44:46","4","3","false","5"
"368","72","1118","2020-07-21 13:33:44","93","5","false","610"
"369","21","1388","2020-03-24 20:51:40","34","3","false","56"
"370","55","1669","2021-09-24 13:30:30","71","1","true","762"
"371","39","1170","2020-04-10 21:24:40","26","2","true","587"
"372","50","229","2020-02-19 03:15:34","3","1","false","476"
"373","70","745","2020-01-27 13:28:44","11","1","true","245"
"374","99","930","2021-07-28 19:35:29","91","4","true","94"
"375","82","1694","2021-12-05 21:07:41","81","7","false","75"
"376","64","723","2021-11-11 22:41:33","90","9","true","987"
"377","95","1597","2020-09-20 03:21:00","44","4","true","239"
"378","17","323","2020-03-18 06:10:45","6","9","true","163"
"379","56","1527","2021-09-08 10:43:43","22","2","false","230"
"380","58","1398","2022-03-26 23:22:02","33","3","true","931"
"381","29","1797","2023-03-13 23:59:12","49","1","true","645"
"382","54","343","2022-06-22 19:27:03","72","6","true","980"
"383","58","1","2023-05-24 14:47:35","50","6","true","174"
"384","45","1703","2020-07-27 17:30:18","24","4","false","977"
"385","22","1726","2020-05-07 13:57:01","88","4","true","885"
"386","76","262","2022-06-24 14:10:46","9","6","false","678"
"387","67","1805","2020-08-04 01:18:55","73","6","true","218"
"388","44","1388","2020-07-11 00:30:09","69","1","true","860"
"389","18","48","2020-12-29 05:46:23","44","6","true","336"
"390","24","372","2021-05-13 06:28:06","16","6","false","223"
"391","95","1339","2020-04-29 12:12:27","81","7","true","461"
"392","99","1289","2021-04-06 20:50:40","64","7","true","646"
"393","68","1426","2023-12-01 17:18:27","78","8","false","761"
"394","53","447","2020-07-02 08:22:54","46","3","true","617"
"395","31","1194","2020-10-22 21:03:58","72","2","false","418"
"396","32","1904","2020-01-10 08:17:57","23","2","false","593"
"397","89","1993","2021-05-10 08:22:21","29","7","false","314"
"398","15","500","2023-07-29 10:26:12","46","6","true","362"
"399","64","1422","2023-09-06 04:36:40","63","7","false","92"
"400","81","1699","2022-10-03 06:42:00","84","2","true","431"
"401","18","946","2023-01-11 20:30:35","8","8","false","352"
"402","40","178","2023-04-14 06:12:23","64","10","false","325"
"403","75","1293","2020-10-01 01:51:06","88","2","true","84"
"404","36","10","2021-10-29 15:13:56","6","6","false","323"
"405","56","1690","2022-12-16 23:51:25","59","1","true","851"
"406","95","1137","2023-04-05 15:09:09","19","3","false","105"
"407","91","735","2020-03-11 17:39:56","15","5","true","634"
"408","43","1561","2023-06-14 10:15:52","45","5","false","37"
"409","50","116","2020-10-09 07:40:18","3","7","false","945"
"410","18","1453","2023-06-13 17:20:51","28","8","true","561"
"411","77","983","2021-02-27 10:49:16","57","3","true","13"
"412","27","1265","2022-11-26 10:04:06","90","5","false","723"
"413","81","1793","2022-11-28 21:31:43","27","7","false","985"
"414","20","404","2022-02-23 10:33:36","25","9","true","472"
"415","24","242","2021-08-22 22:22:37","6","1","false","929"
"416","63","500","2022-04-21 05:51:31","13","4","true","730"
"417","9","1084","2020-03-24 03:15:47","5","2","true","792"
"418","7","900","2021-10-14 07:10:36","39","2","false","826"
"419","83","1496","2023-07-07 23:34:49","36","3","false","519"
"420","76","808","2022-06-30 21:54:59","62","9","false","339"
"421","88","1740","2022-11-07 19:01:32","45","4","false","744"
"422","62","1521","2022-10-09 16:27:53","36","8","true","773"
"423","12","78","2021-03-07 00:24:07","69","5","true","386"
"424","27","218","2022-03-27 00:30:38","33","2","false","626"
"425","29","1477","2022-03-19 17:51:42","1","5","false","128"
"426","29","1494","2020-08-05 02:58:29","84","9","true","317"
"427","94","1273","2020-03-29 03:11:29","56","5","true","479"
"428","69","493","2021-11-16 02:41:17","34","6","false","690"
"429","76","1205","2020-07-08 13:02:00","17","4","true","723"
"430","57","1325","2021-10-01 01:15:22","56","9","false","41"
"431","3","1500","2022-09-02 04:52:22","28","5","true","141"
"432","37","1211","2021-08-07 11:25:12","33","7","false","440"
"433","56","343","2020-03-28 09:25:32","73","10","true","273"
"434","73","904","2021-06-29 09:06:45","60","4","true","557"
"435","90","443","2020-10-12 12:07:13","74","1","true","948"
"436","58","1899","2022-12-29 18:48:22","38","5","false","856"
"437","14","1910","2021-09-26 21:48:57","13","7","false","819"
"438","34","15","2022-02-24 06:39:21","49","8","true","884"
"439","29","1973","2021-05-07 11:49:57","40","2","false","510"
"440","51","343","2020-11-19 02:47:28","72","10","false","132"
"441","31","1205","2021-01-29 01:25:39","58","4","false","260"
"442","28","1092","2022-01-31 19:32:43","1","7","false","33"
"443","43","831","2020-02-04 22:18:49","47","10","true","190"
"444","42","1954","2022-01-10 19:12:22","41","1","false","593"
"445","69","1562","2020-10-18 19:06:28","45","10","false","107"
"446","53","379","2021-01-03 21:12:14","32","4","true","410"
"447","39","1688","2020-07-12 13:49:09","60","10","true","937"
"448","82","1965","2023-09-23 16:07:10","65","10","true","299"
"449","47","123","2020-03-06 11:06:22","96","10","true","654"
"450","64","404","2022-11-11 18:44:48","63","7","true","948"
"451","54","1603","2021-09-15 02:06:58","35","9","true","968"
"452","12","965","2021-04-27 01:48:49","61","6","true","640"
"453","0","116","2020-03-04 20:13:56","97","7","false","458"
"454","69","292","2020-05-21 21:42:45","70","5","false","971"
"455","93","395","2022-12-31 05:29:04","61","3","true","866"
"456","19","670","2020-08-09 17:25:50","90","5","false","702"
"457","86","472","2023-03-22 20:41:26","69","9","true","105"
"458","46","1381","2023-05-19 08:49:46","61","8","false","315"
"459","20","831","2021-01-28 15:10:48","4","6","true","364"
"460","96","1640","2022-11-08 12:50:53","32","8","true","369"
"461","58","1848","2021-12-29 08:14:31","57","2","true","265"
"462","23","1278","2022-07-20 07:58:48","88","6","true","489"
"463","95","1179","2020-02-06 01:03:33","96","7","false","557"
"464","1","1644","2020-05-01 21:54:31","71","5","false","381"
"465","19","1046","2022-08-27 13:28:26","29","9","false","433"
"466","36","79","2021-01-20 18:20:26","7","6","false","486"
"467","81","1961","2023-03-24 03:29:06","18","7","true","973"
"468","59","1376","2021-03-09 05:05:56","74","1","false","100"
"469","38","1529","2023-03-11 13:36:41","48","9","true","237"
"470","36","1249","2021-12-22 01:16:37","38","5","false","586"
"471","25","890","2021-10-29 00:17:14","53","7","true","659"
"472","21","39","2023-03-26 11:42:47","44","8","true","919"
"473","59","704","2020-03-10 23:57:28","20","8","false","987"
